"","ts","value","yr"
"17347",2023-05-20 16:30:00,803,"2023"
"17348",2023-05-20 16:45:00,803,"2023"
"17349",2023-05-20 17:00:00,803,"2023"
"17350",2023-05-20 17:15:00,803,"2023"
"17351",2023-05-20 17:30:00,803,"2023"
"17352",2023-05-20 17:45:00,803,"2023"
"17353",2023-05-20 18:00:00,803,"2023"
"17354",2023-05-20 18:15:00,803,"2023"
"17355",2023-05-20 18:30:00,803,"2023"
"17356",2023-05-20 18:45:00,803,"2023"
"17357",2023-05-20 19:00:00,803,"2023"
"17358",2023-05-20 19:15:00,803,"2023"
"17359",2023-05-20 19:30:00,803,"2023"
"17360",2023-05-20 19:45:00,803,"2023"
"17361",2023-05-20 20:00:00,803,"2023"
"17362",2023-05-20 20:15:00,803,"2023"
"17363",2023-05-20 20:30:00,803,"2023"
"17364",2023-05-20 20:45:00,803,"2023"
"17365",2023-05-20 21:00:00,803,"2023"
"17366",2023-05-20 21:15:00,803,"2023"
"17367",2023-05-20 21:30:00,803,"2023"
"17368",2023-05-20 21:45:00,803,"2023"
"17369",2023-05-20 22:00:00,803,"2023"
"17370",2023-05-20 22:15:00,803,"2023"
"17371",2023-05-20 22:30:00,803,"2023"
"17372",2023-05-20 22:45:00,803,"2023"
"17373",2023-05-20 23:00:00,803,"2023"
"17374",2023-05-20 23:15:00,803,"2023"
"17375",2023-05-20 23:30:00,803,"2023"
"17376",2023-05-20 23:45:00,803,"2023"
"17377",2023-05-21,803,"2023"
"17378",2023-05-21 00:15:00,803,"2023"
"17379",2023-05-21 00:30:00,803,"2023"
"17380",2023-05-21 00:45:00,803,"2023"
"17381",2023-05-21 01:00:00,803,"2023"
"17382",2023-05-21 01:15:00,803,"2023"
"17383",2023-05-21 01:30:00,804,"2023"
"17384",2023-05-21 01:45:00,804,"2023"
"17385",2023-05-21 02:00:00,804,"2023"
"17386",2023-05-21 02:15:00,804,"2023"
"17387",2023-05-21 02:30:00,804,"2023"
"17388",2023-05-21 02:45:00,805,"2023"
"17389",2023-05-21 03:00:00,805,"2023"
"17390",2023-05-21 03:15:00,805,"2023"
"17391",2023-05-21 03:30:00,805,"2023"
"17392",2023-05-21 03:45:00,806,"2023"
"17393",2023-05-21 04:00:00,806,"2023"
"17394",2023-05-21 04:15:00,806,"2023"
"17395",2023-05-21 04:30:00,807,"2023"
"17396",2023-05-21 04:45:00,807,"2023"
"17397",2023-05-21 05:00:00,806,"2023"
"17398",2023-05-21 05:15:00,806,"2023"
"17399",2023-05-21 05:30:00,806,"2023"
"17400",2023-05-21 05:45:00,807,"2023"
"17401",2023-05-21 06:00:00,808,"2023"
"17402",2023-05-21 06:15:00,808,"2023"
"17403",2023-05-21 06:30:00,808,"2023"
"17404",2023-05-21 06:45:00,809,"2023"
"17405",2023-05-21 07:00:00,810,"2023"
"17406",2023-05-21 07:15:00,846,"2023"
"17407",2023-05-21 07:30:00,846,"2023"
"17408",2023-05-21 07:45:00,846,"2023"
"17409",2023-05-21 08:00:00,846,"2023"
"17410",2023-05-21 08:15:00,846,"2023"
"17411",2023-05-21 08:30:00,846,"2023"
"17412",2023-05-21 08:45:00,846,"2023"
"17413",2023-05-21 09:00:00,846,"2023"
"17414",2023-05-21 09:15:00,846,"2023"
"17415",2023-05-21 09:30:00,846,"2023"
"17416",2023-05-21 09:45:00,846,"2023"
"17417",2023-05-21 10:00:00,846,"2023"
"17418",2023-05-21 10:15:00,847,"2023"
"17419",2023-05-21 10:30:00,847,"2023"
"17420",2023-05-21 10:45:00,847,"2023"
"17421",2023-05-21 11:00:00,847,"2023"
"17422",2023-05-21 11:15:00,848,"2023"
"17423",2023-05-21 11:30:00,848,"2023"
"17424",2023-05-21 11:45:00,849,"2023"
"17425",2023-05-21 12:00:00,849,"2023"
"17426",2023-05-21 12:15:00,849,"2023"
"17427",2023-05-21 12:30:00,849,"2023"
"17428",2023-05-21 12:45:00,849,"2023"
"17429",2023-05-21 13:00:00,850,"2023"
"17430",2023-05-21 13:15:00,850,"2023"
"17431",2023-05-21 13:30:00,851,"2023"
"17432",2023-05-21 13:45:00,851,"2023"
"17433",2023-05-21 14:00:00,853,"2023"
"17434",2023-05-21 14:15:00,873,"2023"
"17435",2023-05-21 14:30:00,873,"2023"
"17436",2023-05-21 14:45:00,873,"2023"
"17437",2023-05-21 15:00:00,873,"2023"
"17438",2023-05-21 15:15:00,873,"2023"
"17439",2023-05-21 15:30:00,873,"2023"
"17440",2023-05-21 15:45:00,873,"2023"
"17441",2023-05-21 16:00:00,873,"2023"
"17442",2023-05-21 16:15:00,874,"2023"
"17443",2023-05-21 16:30:00,874,"2023"
"17444",2023-05-21 16:45:00,874,"2023"
"17445",2023-05-21 17:00:00,874,"2023"
"17446",2023-05-21 17:15:00,874,"2023"
"17447",2023-05-21 17:30:00,874,"2023"
"17448",2023-05-21 17:45:00,874,"2023"
"17449",2023-05-21 18:00:00,874,"2023"
"17450",2023-05-21 18:15:00,874,"2023"
"17451",2023-05-21 18:30:00,874,"2023"
"17452",2023-05-21 18:45:00,874,"2023"
"17453",2023-05-21 19:00:00,874,"2023"
"17454",2023-05-21 19:15:00,874,"2023"
"17455",2023-05-21 19:30:00,874,"2023"
"17456",2023-05-21 19:45:00,874,"2023"
"17457",2023-05-21 20:00:00,874,"2023"
"17458",2023-05-21 20:15:00,874,"2023"
"17459",2023-05-21 20:30:00,874,"2023"
"17460",2023-05-21 20:45:00,874,"2023"
"17461",2023-05-21 21:00:00,874,"2023"
"17462",2023-05-21 21:15:00,874,"2023"
"17463",2023-05-21 21:30:00,874,"2023"
"17464",2023-05-21 21:45:00,874,"2023"
"17465",2023-05-21 22:00:00,874,"2023"
"17466",2023-05-21 22:15:00,874,"2023"
"17467",2023-05-21 22:30:00,874,"2023"
"17468",2023-05-21 22:45:00,874,"2023"
"17469",2023-05-21 23:00:00,874,"2023"
"17470",2023-05-21 23:15:00,874,"2023"
"17471",2023-05-21 23:30:00,874,"2023"
"17472",2023-05-21 23:45:00,874,"2023"
"17473",2023-05-22,874,"2023"
"17474",2023-05-22 00:15:00,874,"2023"
"17475",2023-05-22 00:30:00,874,"2023"
"17476",2023-05-22 00:45:00,874,"2023"
"17477",2023-05-22 01:00:00,874,"2023"
"17478",2023-05-22 01:15:00,875,"2023"
"17479",2023-05-22 01:30:00,875,"2023"
"17480",2023-05-22 01:45:00,875,"2023"
"17481",2023-05-22 02:00:00,875,"2023"
"17482",2023-05-22 02:15:00,875,"2023"
"17483",2023-05-22 02:30:00,875,"2023"
"17484",2023-05-22 02:45:00,875,"2023"
"17485",2023-05-22 03:00:00,875,"2023"
"17486",2023-05-22 03:15:00,876,"2023"
"17487",2023-05-22 03:30:00,875,"2023"
"17488",2023-05-22 03:45:00,875,"2023"
"17489",2023-05-22 04:00:00,876,"2023"
"17490",2023-05-22 04:15:00,876,"2023"
"17491",2023-05-22 04:30:00,876,"2023"
"17492",2023-05-22 04:45:00,876,"2023"
"17493",2023-05-22 05:00:00,876,"2023"
"17494",2023-05-22 05:15:00,876,"2023"
"17495",2023-05-22 05:30:00,875,"2023"
"17496",2023-05-22 05:45:00,875,"2023"
"17497",2023-05-22 06:00:00,875,"2023"
"17498",2023-05-22 06:15:00,875,"2023"
"17499",2023-05-22 06:30:00,876,"2023"
"17500",2023-05-22 06:45:00,876,"2023"
"17501",2023-05-22 07:00:00,876,"2023"
"17502",2023-05-22 07:15:00,876,"2023"
"17503",2023-05-22 07:30:00,876,"2023"
"17504",2023-05-22 07:45:00,876,"2023"
"17505",2023-05-22 08:00:00,877,"2023"
"17506",2023-05-22 08:15:00,876,"2023"
"17507",2023-05-22 08:30:00,877,"2023"
"17508",2023-05-22 08:45:00,878,"2023"
"17509",2023-05-22 09:00:00,878,"2023"
"17510",2023-05-22 09:15:00,879,"2023"
"17511",2023-05-22 09:30:00,879,"2023"
"17512",2023-05-22 09:45:00,879,"2023"
"17513",2023-05-22 10:00:00,880,"2023"
"17514",2023-05-22 10:15:00,901,"2023"
"17515",2023-05-22 10:30:00,902,"2023"
"17516",2023-05-22 10:45:00,902,"2023"
"17517",2023-05-22 11:00:00,902,"2023"
"17518",2023-05-22 11:15:00,903,"2023"
"17519",2023-05-22 11:30:00,903,"2023"
"17520",2023-05-22 11:45:00,902,"2023"
"17521",2023-05-22 12:00:00,903,"2023"
"17522",2023-05-22 12:15:00,903,"2023"
"17523",2023-05-22 12:30:00,903,"2023"
"17524",2023-05-22 12:45:00,903,"2023"
"17525",2023-05-22 13:00:00,903,"2023"
"17526",2023-05-22 13:15:00,903,"2023"
"17527",2023-05-22 13:30:00,903,"2023"
"17528",2023-05-22 13:45:00,903,"2023"
"17529",2023-05-22 14:00:00,903,"2023"
"17530",2023-05-22 14:15:00,903,"2023"
"17531",2023-05-22 14:30:00,903,"2023"
"17532",2023-05-22 14:45:00,903,"2023"
"17533",2023-05-22 15:00:00,903,"2023"
"17534",2023-05-22 15:15:00,903,"2023"
"17535",2023-05-22 15:30:00,903,"2023"
"17536",2023-05-22 15:45:00,903,"2023"
"17537",2023-05-22 16:00:00,903,"2023"
"17538",2023-05-22 16:15:00,903,"2023"
"17539",2023-05-22 16:30:00,903,"2023"
"17540",2023-05-22 16:45:00,903,"2023"
"17541",2023-05-22 17:00:00,903,"2023"
"17542",2023-05-22 17:15:00,903,"2023"
"17543",2023-05-22 17:30:00,903,"2023"
"17544",2023-05-22 17:45:00,904,"2023"
"17545",2023-05-22 18:00:00,903,"2023"
"17546",2023-05-22 18:15:00,903,"2023"
"17547",2023-05-22 18:30:00,903,"2023"
"17548",2023-05-22 18:45:00,904,"2023"
"17549",2023-05-22 19:00:00,903,"2023"
"17550",2023-05-22 19:15:00,903,"2023"
"17551",2023-05-22 19:30:00,904,"2023"
"17552",2023-05-22 19:45:00,904,"2023"
"17553",2023-05-22 20:00:00,904,"2023"
"17554",2023-05-22 20:15:00,904,"2023"
"17555",2023-05-22 20:30:00,904,"2023"
"17556",2023-05-22 20:45:00,904,"2023"
"17557",2023-05-22 21:00:00,904,"2023"
"17558",2023-05-22 21:15:00,904,"2023"
"17559",2023-05-22 21:30:00,904,"2023"
"17560",2023-05-22 21:45:00,904,"2023"
"17561",2023-05-22 22:00:00,904,"2023"
"17562",2023-05-22 22:15:00,904,"2023"
"17563",2023-05-22 22:30:00,904,"2023"
"17564",2023-05-22 22:45:00,904,"2023"
"17565",2023-05-22 23:00:00,904,"2023"
"17566",2023-05-22 23:15:00,904,"2023"
"17567",2023-05-22 23:30:00,904,"2023"
"17568",2023-05-22 23:45:00,904,"2023"
"17569",2023-05-23,904,"2023"
"17570",2023-05-23 00:15:00,904,"2023"
"17571",2023-05-23 00:30:00,904,"2023"
"17572",2023-05-23 00:45:00,904,"2023"
"17573",2023-05-23 01:00:00,904,"2023"
"17574",2023-05-23 01:15:00,904,"2023"
"17575",2023-05-23 01:30:00,904,"2023"
"17576",2023-05-23 01:45:00,904,"2023"
"17577",2023-05-23 02:00:00,904,"2023"
"17578",2023-05-23 02:15:00,904,"2023"
"17579",2023-05-23 02:30:00,904,"2023"
"17580",2023-05-23 02:45:00,904,"2023"
"17581",2023-05-23 03:00:00,904,"2023"
"17582",2023-05-23 03:15:00,905,"2023"
"17583",2023-05-23 03:30:00,906,"2023"
"17584",2023-05-23 03:45:00,906,"2023"
"17585",2023-05-23 04:00:00,907,"2023"
"17586",2023-05-23 04:15:00,907,"2023"
"17587",2023-05-23 04:30:00,908,"2023"
"17588",2023-05-23 04:45:00,908,"2023"
"17589",2023-05-23 05:00:00,909,"2023"
"17590",2023-05-23 05:15:00,909,"2023"
"17591",2023-05-23 05:30:00,909,"2023"
"17592",2023-05-23 05:45:00,909,"2023"
"17593",2023-05-23 06:00:00,909,"2023"
"17594",2023-05-23 06:15:00,909,"2023"
"17595",2023-05-23 06:30:00,910,"2023"
"17596",2023-05-23 06:45:00,909,"2023"
"17597",2023-05-23 07:00:00,910,"2023"
"17598",2023-05-23 07:15:00,910,"2023"
"17599",2023-05-23 07:30:00,910,"2023"
"17600",2023-05-23 07:45:00,910,"2023"
"17601",2023-05-23 08:00:00,910,"2023"
"17602",2023-05-23 08:15:00,911,"2023"
"17603",2023-05-23 08:30:00,911,"2023"
"17604",2023-05-23 08:45:00,911,"2023"
"17605",2023-05-23 09:00:00,911,"2023"
"17606",2023-05-23 09:15:00,911,"2023"
"17607",2023-05-23 09:30:00,911,"2023"
"17608",2023-05-23 09:45:00,912,"2023"
"17609",2023-05-23 10:00:00,911,"2023"
"17610",2023-05-23 10:15:00,912,"2023"
"17611",2023-05-23 10:30:00,912,"2023"
"17612",2023-05-23 10:45:00,912,"2023"
"17613",2023-05-23 11:00:00,912,"2023"
"17614",2023-05-23 11:15:00,912,"2023"
"17615",2023-05-23 11:30:00,912,"2023"
"17616",2023-05-23 11:45:00,912,"2023"
"17617",2023-05-23 12:00:00,912,"2023"
"17618",2023-05-23 12:15:00,912,"2023"
"17619",2023-05-23 12:30:00,912,"2023"
"17620",2023-05-23 12:45:00,912,"2023"
"17621",2023-05-23 13:00:00,912,"2023"
"17622",2023-05-23 13:15:00,912,"2023"
"17623",2023-05-23 13:30:00,912,"2023"
"17624",2023-05-23 13:45:00,912,"2023"
"17625",2023-05-23 14:00:00,912,"2023"
"17626",2023-05-23 14:15:00,912,"2023"
"17627",2023-05-23 14:30:00,912,"2023"
"17628",2023-05-23 14:45:00,912,"2023"
"17629",2023-05-23 15:00:00,912,"2023"
"17630",2023-05-23 15:15:00,912,"2023"
"17631",2023-05-23 15:30:00,912,"2023"
"17632",2023-05-23 15:45:00,913,"2023"
"17633",2023-05-23 16:00:00,913,"2023"
"17634",2023-05-23 16:15:00,913,"2023"
"17635",2023-05-23 16:30:00,913,"2023"
"17636",2023-05-23 16:45:00,913,"2023"
"17637",2023-05-23 17:00:00,913,"2023"
"17638",2023-05-23 17:15:00,913,"2023"
"17639",2023-05-23 17:30:00,913,"2023"
"17640",2023-05-23 17:45:00,913,"2023"
"17641",2023-05-23 18:00:00,913,"2023"
"17642",2023-05-23 18:15:00,913,"2023"
"17643",2023-05-23 18:30:00,913,"2023"
"17644",2023-05-23 18:45:00,913,"2023"
"17645",2023-05-23 19:00:00,913,"2023"
"17646",2023-05-23 19:15:00,913,"2023"
"17647",2023-05-23 19:30:00,913,"2023"
"17648",2023-05-23 19:45:00,913,"2023"
"17649",2023-05-23 20:00:00,913,"2023"
"17650",2023-05-23 20:15:00,913,"2023"
"17651",2023-05-23 20:30:00,913,"2023"
"17652",2023-05-23 20:45:00,913,"2023"
"17653",2023-05-23 21:00:00,913,"2023"
"17654",2023-05-23 21:15:00,913,"2023"
"17655",2023-05-23 21:30:00,913,"2023"
"17656",2023-05-23 21:45:00,913,"2023"
"17657",2023-05-23 22:00:00,913,"2023"
"17658",2023-05-23 22:15:00,913,"2023"
"17659",2023-05-23 22:30:00,913,"2023"
"17660",2023-05-23 22:45:00,913,"2023"
"17661",2023-05-23 23:00:00,913,"2023"
"17662",2023-05-23 23:15:00,913,"2023"
"17663",2023-05-23 23:30:00,913,"2023"
"17664",2023-05-23 23:45:00,913,"2023"
"17665",2023-05-24,913,"2023"
"17666",2023-05-24 00:15:00,913,"2023"
"17667",2023-05-24 00:30:00,913,"2023"
"17668",2023-05-24 00:45:00,913,"2023"
"17669",2023-05-24 01:00:00,913,"2023"
"17670",2023-05-24 01:15:00,913,"2023"
"17671",2023-05-24 01:30:00,913,"2023"
"17672",2023-05-24 01:45:00,913,"2023"
"17673",2023-05-24 02:00:00,913,"2023"
"17674",2023-05-24 02:15:00,913,"2023"
"17675",2023-05-24 02:30:00,913,"2023"
"17676",2023-05-24 02:45:00,914,"2023"
"17677",2023-05-24 03:00:00,914,"2023"
"17678",2023-05-24 03:15:00,915,"2023"
"17679",2023-05-24 03:30:00,915,"2023"
"17680",2023-05-24 03:45:00,916,"2023"
"17681",2023-05-24 04:00:00,916,"2023"
"17682",2023-05-24 04:15:00,917,"2023"
"17683",2023-05-24 04:30:00,917,"2023"
"17684",2023-05-24 04:45:00,917,"2023"
"17685",2023-05-24 05:00:00,918,"2023"
"17686",2023-05-24 05:15:00,918,"2023"
"17687",2023-05-24 05:30:00,918,"2023"
"17688",2023-05-24 05:45:00,918,"2023"
"17689",2023-05-24 06:00:00,918,"2023"
"17690",2023-05-24 06:15:00,918,"2023"
"17691",2023-05-24 06:30:00,918,"2023"
"17692",2023-05-24 06:45:00,918,"2023"
"17693",2023-05-24 07:00:00,918,"2023"
"17694",2023-05-24 07:15:00,919,"2023"
"17695",2023-05-24 07:30:00,919,"2023"
"17696",2023-05-24 07:45:00,919,"2023"
"17697",2023-05-24 08:00:00,919,"2023"
"17698",2023-05-24 08:15:00,919,"2023"
"17699",2023-05-24 08:30:00,919,"2023"
"17700",2023-05-24 08:45:00,919,"2023"
"17701",2023-05-24 09:00:00,919,"2023"
"17702",2023-05-24 09:15:00,919,"2023"
"17703",2023-05-24 09:30:00,920,"2023"
"17704",2023-05-24 09:45:00,920,"2023"
"17705",2023-05-24 10:00:00,922,"2023"
"17706",2023-05-24 10:15:00,952,"2023"
"17707",2023-05-24 10:30:00,952,"2023"
"17708",2023-05-24 10:45:00,952,"2023"
"17709",2023-05-24 11:00:00,952,"2023"
"17710",2023-05-24 11:15:00,952,"2023"
"17711",2023-05-24 11:30:00,952,"2023"
"17712",2023-05-24 11:45:00,952,"2023"
"17713",2023-05-24 12:00:00,952,"2023"
"17714",2023-05-24 12:15:00,952,"2023"
"17715",2023-05-24 12:30:00,952,"2023"
"17716",2023-05-24 12:45:00,952,"2023"
"17717",2023-05-24 13:00:00,953,"2023"
"17718",2023-05-24 13:15:00,952,"2023"
"17719",2023-05-24 13:30:00,952,"2023"
"17720",2023-05-24 13:45:00,952,"2023"
"17721",2023-05-24 14:00:00,952,"2023"
"17722",2023-05-24 14:15:00,952,"2023"
"17723",2023-05-24 14:30:00,952,"2023"
"17724",2023-05-24 14:45:00,952,"2023"
"17725",2023-05-24 15:00:00,953,"2023"
"17726",2023-05-24 15:15:00,953,"2023"
"17727",2023-05-24 15:30:00,953,"2023"
"17728",2023-05-24 15:45:00,953,"2023"
"17729",2023-05-24 16:00:00,953,"2023"
"17730",2023-05-24 16:15:00,953,"2023"
"17731",2023-05-24 16:30:00,953,"2023"
"17732",2023-05-24 16:45:00,953,"2023"
"17733",2023-05-24 17:00:00,953,"2023"
"17734",2023-05-24 17:15:00,953,"2023"
"17735",2023-05-24 17:30:00,953,"2023"
"17736",2023-05-24 17:45:00,953,"2023"
"17737",2023-05-24 18:00:00,953,"2023"
"17738",2023-05-24 18:15:00,953,"2023"
"17739",2023-05-24 18:30:00,953,"2023"
"17740",2023-05-24 18:45:00,953,"2023"
"17741",2023-05-24 19:00:00,953,"2023"
"17742",2023-05-24 19:15:00,953,"2023"
"17743",2023-05-24 19:30:00,953,"2023"
"17744",2023-05-24 19:45:00,953,"2023"
"17745",2023-05-24 20:00:00,953,"2023"
"17746",2023-05-24 20:15:00,953,"2023"
"17747",2023-05-24 20:30:00,953,"2023"
"17748",2023-05-24 20:45:00,954,"2023"
"17749",2023-05-24 21:00:00,954,"2023"
"17750",2023-05-24 21:15:00,954,"2023"
"17751",2023-05-24 21:30:00,954,"2023"
"17752",2023-05-24 21:45:00,954,"2023"
"17753",2023-05-24 22:00:00,954,"2023"
"17754",2023-05-24 22:15:00,954,"2023"
"17755",2023-05-24 22:30:00,954,"2023"
"17756",2023-05-24 22:45:00,954,"2023"
"17757",2023-05-24 23:00:00,954,"2023"
"17758",2023-05-24 23:15:00,954,"2023"
"17759",2023-05-24 23:30:00,954,"2023"
"17760",2023-05-24 23:45:00,954,"2023"
"17761",2023-05-25,954,"2023"
"17762",2023-05-25 00:15:00,954,"2023"
"17763",2023-05-25 00:30:00,954,"2023"
"17764",2023-05-25 00:45:00,954,"2023"
"17765",2023-05-25 01:00:00,954,"2023"
"17766",2023-05-25 01:15:00,954,"2023"
"17767",2023-05-25 01:30:00,954,"2023"
"17768",2023-05-25 01:45:00,954,"2023"
"17769",2023-05-25 02:00:00,954,"2023"
"17770",2023-05-25 02:15:00,954,"2023"
"17771",2023-05-25 02:30:00,954,"2023"
"17772",2023-05-25 02:45:00,954,"2023"
"17773",2023-05-25 03:00:00,954,"2023"
"17774",2023-05-25 03:15:00,955,"2023"
"17775",2023-05-25 03:30:00,956,"2023"
"17776",2023-05-25 03:45:00,956,"2023"
"17777",2023-05-25 04:00:00,957,"2023"
"17778",2023-05-25 04:15:00,957,"2023"
"17779",2023-05-25 04:30:00,957,"2023"
"17780",2023-05-25 04:45:00,957,"2023"
"17781",2023-05-25 05:00:00,958,"2023"
"17782",2023-05-25 05:15:00,958,"2023"
"17783",2023-05-25 05:30:00,958,"2023"
"17784",2023-05-25 05:45:00,958,"2023"
"17785",2023-05-25 06:00:00,959,"2023"
"17786",2023-05-25 06:15:00,958,"2023"
"17787",2023-05-25 06:30:00,959,"2023"
"17788",2023-05-25 06:45:00,958,"2023"
"17789",2023-05-25 07:00:00,959,"2023"
"17790",2023-05-25 07:15:00,959,"2023"
"17791",2023-05-25 07:30:00,959,"2023"
"17792",2023-05-25 07:45:00,959,"2023"
"17793",2023-05-25 08:00:00,959,"2023"
"17794",2023-05-25 08:15:00,959,"2023"
"17795",2023-05-25 08:30:00,959,"2023"
"17796",2023-05-25 08:45:00,959,"2023"
"17797",2023-05-25 09:00:00,959,"2023"
"17798",2023-05-25 09:15:00,960,"2023"
"17799",2023-05-25 09:30:00,960,"2023"
"17800",2023-05-25 09:45:00,960,"2023"
"17801",2023-05-25 10:00:00,960,"2023"
"17802",2023-05-25 10:15:00,960,"2023"
"17803",2023-05-25 10:30:00,960,"2023"
"17804",2023-05-25 10:45:00,960,"2023"
"17805",2023-05-25 11:00:00,960,"2023"
"17806",2023-05-25 11:15:00,960,"2023"
"17807",2023-05-25 11:30:00,961,"2023"
"17808",2023-05-25 11:45:00,960,"2023"
"17809",2023-05-25 12:00:00,961,"2023"
"17810",2023-05-25 12:15:00,961,"2023"
"17811",2023-05-25 12:30:00,961,"2023"
"17812",2023-05-25 12:45:00,961,"2023"
"17813",2023-05-25 13:00:00,961,"2023"
"17814",2023-05-25 13:15:00,961,"2023"
"17815",2023-05-25 13:30:00,961,"2023"
"17816",2023-05-25 13:45:00,961,"2023"
"17817",2023-05-25 14:00:00,961,"2023"
"17818",2023-05-25 14:15:00,961,"2023"
"17819",2023-05-25 14:30:00,961,"2023"
"17820",2023-05-25 14:45:00,961,"2023"
"17821",2023-05-25 15:00:00,961,"2023"
"17822",2023-05-25 15:15:00,961,"2023"
"17823",2023-05-25 15:30:00,961,"2023"
"17824",2023-05-25 15:45:00,961,"2023"
"17825",2023-05-25 16:00:00,961,"2023"
"17826",2023-05-25 16:15:00,961,"2023"
"17827",2023-05-25 16:30:00,961,"2023"
"17828",2023-05-25 16:45:00,961,"2023"
"17829",2023-05-25 17:00:00,961,"2023"
"17830",2023-05-25 17:15:00,961,"2023"
"17831",2023-05-25 17:30:00,961,"2023"
"17832",2023-05-25 17:45:00,961,"2023"
"17833",2023-05-25 18:00:00,962,"2023"
"17834",2023-05-25 18:15:00,962,"2023"
"17835",2023-05-25 18:30:00,962,"2023"
"17836",2023-05-25 18:45:00,962,"2023"
"17837",2023-05-25 19:00:00,962,"2023"
"17838",2023-05-25 19:15:00,962,"2023"
"17839",2023-05-25 19:30:00,962,"2023"
"17840",2023-05-25 19:45:00,962,"2023"
"17841",2023-05-25 20:00:00,962,"2023"
"17842",2023-05-25 20:15:00,962,"2023"
"17843",2023-05-25 20:30:00,962,"2023"
"17844",2023-05-25 20:45:00,962,"2023"
"17845",2023-05-25 21:00:00,962,"2023"
"17846",2023-05-25 21:15:00,962,"2023"
"17847",2023-05-25 21:30:00,962,"2023"
"17848",2023-05-25 21:45:00,962,"2023"
"17849",2023-05-25 22:00:00,962,"2023"
"17850",2023-05-25 22:15:00,962,"2023"
"17851",2023-05-25 22:30:00,962,"2023"
"17852",2023-05-25 22:45:00,962,"2023"
"17853",2023-05-25 23:00:00,962,"2023"
"17854",2023-05-25 23:15:00,962,"2023"
"17855",2023-05-25 23:30:00,962,"2023"
"17856",2023-05-25 23:45:00,962,"2023"
"17857",2023-05-26,962,"2023"
"17858",2023-05-26 00:15:00,962,"2023"
"17859",2023-05-26 00:30:00,962,"2023"
"17860",2023-05-26 00:45:00,962,"2023"
"17861",2023-05-26 01:00:00,962,"2023"
"17862",2023-05-26 01:15:00,962,"2023"
"17863",2023-05-26 01:30:00,962,"2023"
"17864",2023-05-26 01:45:00,962,"2023"
"17865",2023-05-26 02:00:00,962,"2023"
"17866",2023-05-26 02:15:00,962,"2023"
"17867",2023-05-26 02:30:00,962,"2023"
"17868",2023-05-26 02:45:00,962,"2023"
"17869",2023-05-26 03:00:00,963,"2023"
"17870",2023-05-26 03:15:00,964,"2023"
"17871",2023-05-26 03:30:00,964,"2023"
"17872",2023-05-26 03:45:00,965,"2023"
"17873",2023-05-26 04:00:00,965,"2023"
"17874",2023-05-26 04:15:00,965,"2023"
"17875",2023-05-26 04:30:00,965,"2023"
"17876",2023-05-26 04:45:00,965,"2023"
"17877",2023-05-26 05:00:00,965,"2023"
"17878",2023-05-26 05:15:00,965,"2023"
"17879",2023-05-26 05:30:00,965,"2023"
"17880",2023-05-26 05:45:00,965,"2023"
"17881",2023-05-26 06:00:00,965,"2023"
"17882",2023-05-26 06:15:00,965,"2023"
"17883",2023-05-26 06:30:00,966,"2023"
"17884",2023-05-26 06:45:00,966,"2023"
"17885",2023-05-26 07:00:00,966,"2023"
"17886",2023-05-26 07:15:00,966,"2023"
"17887",2023-05-26 07:30:00,967,"2023"
"17888",2023-05-26 07:45:00,996,"2023"
"17889",2023-05-26 08:00:00,996,"2023"
"17890",2023-05-26 08:15:00,996,"2023"
"17891",2023-05-26 08:30:00,996,"2023"
"17892",2023-05-26 08:45:00,996,"2023"
"17893",2023-05-26 09:00:00,996,"2023"
"17894",2023-05-26 09:15:00,996,"2023"
"17895",2023-05-26 09:30:00,997,"2023"
"17896",2023-05-26 09:45:00,997,"2023"
"17897",2023-05-26 10:00:00,997,"2023"
"17898",2023-05-26 10:15:00,997,"2023"
"17899",2023-05-26 10:30:00,997,"2023"
"17900",2023-05-26 10:45:00,997,"2023"
"17901",2023-05-26 11:00:00,997,"2023"
"17902",2023-05-26 11:15:00,997,"2023"
"17903",2023-05-26 11:30:00,997,"2023"
"17904",2023-05-26 11:45:00,997,"2023"
"17905",2023-05-26 12:00:00,997,"2023"
"17906",2023-05-26 12:15:00,997,"2023"
"17907",2023-05-26 12:30:00,997,"2023"
"17908",2023-05-26 12:45:00,998,"2023"
"17909",2023-05-26 13:00:00,998,"2023"
"17910",2023-05-26 13:15:00,998,"2023"
"17911",2023-05-26 13:30:00,998,"2023"
"17912",2023-05-26 13:45:00,998,"2023"
"17913",2023-05-26 14:00:00,998,"2023"
"17914",2023-05-26 14:15:00,998,"2023"
"17915",2023-05-26 14:30:00,998,"2023"
"17916",2023-05-26 14:45:00,998,"2023"
"17917",2023-05-26 15:00:00,998,"2023"
"17918",2023-05-26 15:15:00,998,"2023"
"17919",2023-05-26 15:30:00,998,"2023"
"17920",2023-05-26 15:45:00,998,"2023"
"17921",2023-05-26 16:00:00,998,"2023"
"17922",2023-05-26 16:15:00,998,"2023"
"17923",2023-05-26 16:30:00,998,"2023"
"17924",2023-05-26 16:45:00,998,"2023"
"17925",2023-05-26 17:00:00,998,"2023"
"17926",2023-05-26 17:15:00,998,"2023"
"17927",2023-05-26 17:30:00,999,"2023"
"17928",2023-05-26 17:45:00,999,"2023"
"17929",2023-05-26 18:00:00,999,"2023"
"17930",2023-05-26 18:15:00,999,"2023"
