"","day","DailySum"
"2266","2019-12-14",2.125
"2267","2019-12-15",2.026
"2268","2019-12-16",0.855
"2269","2019-12-17",1.706
"2270","2019-12-18",1.833
"2271","2019-12-19",0.47
"2272","2019-12-20",1.368
"2273","2019-12-21",1.267
"2274","2019-12-22",1.273
"2275","2019-12-23",2.19
"2276","2019-12-24",2.011
"2277","2019-12-25",2.323
"2278","2019-12-26",0.997
"2279","2019-12-27",1.867
"2280","2019-12-28",1.476
"2281","2019-12-29",2.608
"2282","2019-12-30",2.118
"2283","2019-12-31",2.043
"2284","2020-01-01",1.763
"2285","2020-01-02",1.836
"2286","2020-01-03",1.814
"2287","2020-01-04",2.099
"2288","2020-01-05",1.44
"2289","2020-01-06",0.671
"2290","2020-01-07",1.935
"2291","2020-01-08",1.831
"2292","2020-01-09",2.662
"2293","2020-01-10",0.736
"2294","2020-01-11",1.404
"2295","2020-01-12",0.93
"2296","2020-01-13",0.365
"2297","2020-01-14",1.291
"2298","2020-01-15",0.844
"2299","2020-01-16",0.295
"2300","2020-01-17",0.276
"2301","2020-01-18",0.308
"2302","2020-01-19",0.371
"2303","2020-01-20",0.502
"2304","2020-01-21",0.989
"2305","2020-01-22",1.163
"2306","2020-01-23",1.3
"2307","2020-01-24",2.908
"2308","2020-01-25",2.638
"2309","2020-01-26",2.759
"2310","2020-01-27",1.128
"2311","2020-01-28",0.898
"2312","2020-01-29",1.264
"2313","2020-01-30",2.985
"2314","2020-01-31",3.376
"2315","2020-02-01",1.104
"2316","2020-02-02",4.017
"2317","2020-02-03",3.205
"2318","2020-02-04",3.084
"2319","2020-02-05",0.918
"2320","2020-02-06",1.988
"2321","2020-02-07",3.205
"2322","2020-02-08",2.224
"2323","2020-02-09",3.505
"2324","2020-02-10",4.226
"2325","2020-02-11",3.998
"2326","2020-02-12",4.881
"2327","2020-02-13",2.45
"2328","2020-02-14",5.085
"2329","2020-02-15",2.153
"2330","2020-02-16",5.969
"2331","2020-02-17",6.649
"2332","2020-02-18",5.795
"2333","2020-02-19",6.136
"2334","2020-02-20",6.67
"2335","2020-02-21",6.451
"2336","2020-02-22",6.162
"2337","2020-02-23",2.477
"2338","2020-02-24",8.169
"2339","2020-02-25",7.024
"2340","2020-02-26",7.73
"2341","2020-02-27",7.289
"2342","2020-02-28",7.16
"2343","2020-02-29",4.605
"2344","2020-03-01",8.297
"2345","2020-03-02",4.595
"2346","2020-03-03",8.546
"2347","2020-03-04",9.599
"2348","2020-03-05",8.35
"2349","2020-03-06",5.905
"2350","2020-03-07",6.027
"2351","2020-03-08",5.477
"2352","2020-03-09",8.625
"2353","2020-03-10",9.826
"2354","2020-03-11",8.331
"2355","2020-03-12",10.641
"2356","2020-03-13",4.125
"2357","2020-03-14",6.643
"2358","2020-03-15",9.005
"2359","2020-03-16",12.042
"2360","2020-03-17",12.185
"2361","2020-03-18",13.197
"2362","2020-03-19",13.038
"2363","2020-03-20",10.95
"2364","2020-03-21",14.236
"2365","2020-03-22",14.814
"2366","2020-03-23",4.508
"2367","2020-03-24",6.989
"2368","2020-03-25",10.274
"2369","2020-03-26",7.891
"2370","2020-03-27",6.792
"2371","2020-03-28",5.483
"2372","2020-03-29",3.886
"2373","2020-03-30",1.416
"2374","2020-03-31",6.847
"2375","2020-04-01",6.858
"2376","2020-04-02",10.132
"2377","2020-04-03",8.702
"2378","2020-04-04",4.928
"2379","2020-04-05",14.844
"2380","2020-04-06",9.438
"2381","2020-04-07",19.131
"2382","2020-04-08",19.47
"2383","2020-04-09",19.771
"2384","2020-04-10",19.849
"2385","2020-04-11",21.442
"2386","2020-04-12",20.765
"2387","2020-04-13",21.316
"2388","2020-04-14",21.166
"2389","2020-04-15",8.147
"2390","2020-04-16",22.443
"2391","2020-04-17",21.577
"2392","2020-04-18",13.619
"2393","2020-04-19",18.654
"2394","2020-04-20",18.198
"2395","2020-04-21",18.547
"2396","2020-04-22",3.615
"2397","2020-04-23",15.196
"2398","2020-04-24",7.458
"2399","2020-04-25",7.963
"2400","2020-04-26",19.688
"2401","2020-04-27",10.769
"2402","2020-04-28",16.505
"2403","2020-04-29",10.319
"2404","2020-04-30",15.714
"2405","2020-05-01",12.588
"2406","2020-05-02",5.329
"2407","2020-05-03",16.169
"2408","2020-05-04",18.53
"2409","2020-05-05",20.63
"2410","2020-05-06",14.914
"2411","2020-05-07",22.088
"2412","2020-05-08",22.868
"2413","2020-05-09",20.594
"2414","2020-05-10",19.105
"2415","2020-05-11",10.68
"2416","2020-05-12",6.653
"2417","2020-05-13",8.459
"2418","2020-05-14",7.017
"2419","2020-05-15",20.878
"2420","2020-05-16",6.608
"2421","2020-05-17",13.536
"2422","2020-05-18",7.783
"2423","2020-05-19",6.125
"2424","2020-05-20",7.76
"2425","2020-05-21",8.714
"2426","2020-05-22",12.549
"2427","2020-05-23",23.04
"2428","2020-05-24",19.949
"2429","2020-05-25",8.669
"2430","2020-05-26",17.088
"2431","2020-05-27",22.977
"2432","2020-05-28",22.447
"2433","2020-05-29",18.761
"2434","2020-05-30",3.457
"2435","2020-05-31",19.346
"2436","2020-06-01",21.732
"2437","2020-06-02",21.486
"2438","2020-06-03",20.133
"2439","2020-06-04",22.048
"2440","2020-06-05",9.093
"2441","2020-06-06",7.97
"2442","2020-06-07",11.284
"2443","2020-06-08",10.899
"2444","2020-06-09",7.335
"2445","2020-06-10",20.308
"2446","2020-06-11",14.447
"2447","2020-06-12",4.277
"2448","2020-06-13",8.43
"2449","2020-06-14",18.199
"2450","2020-06-15",6.204
"2451","2020-06-16",8.129
"2452","2020-06-17",13.377
"2453","2020-06-18",24.717
"2454","2020-06-19",23.192
"2455","2020-06-20",8.132
"2456","2020-06-21",23.73
"2457","2020-06-22",24.979
"2458","2020-06-23",23.445
"2459","2020-06-24",14.045
"2460","2020-06-25",25.329
"2461","2020-06-26",24.928
"2462","2020-06-27",24.658
"2463","2020-06-28",8.052
"2464","2020-06-29",10.189
"2465","2020-06-30",14.159
"2466","2020-07-01",16.709
"2467","2020-07-02",24.566
"2468","2020-07-03",24.729
"2469","2020-07-04",25.048
"2470","2020-07-05",25.282
"2471","2020-07-06",18.72
"2472","2020-07-07",12.765
"2473","2020-07-08",24.686
"2474","2020-07-09",17.031
"2475","2020-07-10",24.595
"2476","2020-07-11",24.817
"2477","2020-07-12",16.264
"2478","2020-07-13",24.81
"2479","2020-07-14",24.547
"2480","2020-07-15",24.373
"2481","2020-07-16",24.574
"2482","2020-07-17",24.907
"2483","2020-07-18",24.257
"2484","2020-07-19",24.196
"2485","2020-07-20",23.969
"2486","2020-07-21",23.726
"2487","2020-07-22",23.419
"2488","2020-07-23",23.268
"2489","2020-07-24",23.536
"2490","2020-07-25",24.19
"2491","2020-07-26",22.558
"2492","2020-07-27",15.599
"2493","2020-07-28",22.058
"2494","2020-07-29",20.574
"2495","2020-07-30",22.085
"2496","2020-07-31",22.684
"2497","2020-08-01",22.685
"2498","2020-08-02",22.267
"2499","2020-08-03",22.79
"2500","2020-08-04",22.008
"2501","2020-08-05",22.083
"2502","2020-08-06",10.119
"2503","2020-08-07",22.822
"2504","2020-08-08",20.519
"2505","2020-08-09",22.345
"2506","2020-08-10",21.87
"2507","2020-08-11",22.285
"2508","2020-08-12",18.056
"2509","2020-08-13",21.485
"2510","2020-08-14",21.543
"2511","2020-08-15",20.108
"2512","2020-08-16",9.526
"2513","2020-08-17",18.313
"2514","2020-08-18",18.141
"2515","2020-08-19",20.943
"2516","2020-08-20",20.067
"2517","2020-08-21",10.129
"2518","2020-08-22",20.443
"2519","2020-08-23",19.411
"2520","2020-08-24",15.862
"2521","2020-08-25",18.948
"2522","2020-08-26",18.007
"2523","2020-08-27",19.94
"2524","2020-08-28",19.829
"2525","2020-08-29",19.305
"2526","2020-08-30",19.331
"2527","2020-08-31",16.376
"2528","2020-09-01",17.94
"2529","2020-09-02",18.185
"2530","2020-09-03",17.76
"2531","2020-09-04",16.459
"2532","2020-09-05",16.99
"2533","2020-09-06",16.793
"2534","2020-09-07",15.326
"2535","2020-09-08",17.508
"2536","2020-09-09",13.396
"2537","2020-09-10",4.484
"2538","2020-09-11",1.961
"2539","2020-09-12",1.517
"2540","2020-09-13",3.512
"2541","2020-09-14",3.063
"2542","2020-09-15",3.673
"2543","2020-09-16",3.445
"2544","2020-09-17",3.882
"2545","2020-09-18",2.589
"2546","2020-09-19",4.709
"2547","2020-09-20",11.588
"2548","2020-09-21",9.086
"2549","2020-09-22",10.308
"2550","2020-09-23",4.991
"2551","2020-09-24",7.84
"2552","2020-09-25",1.533
"2553","2020-09-26",5.333
"2554","2020-09-27",10.146
"2555","2020-09-28",9.901
"2556","2020-09-29",9.305
"2557","2020-09-30",9.166
"2558","2020-10-01",8.432
"2559","2020-10-02",7.572
"2560","2020-10-03",8.257
"2561","2020-10-04",8.371
"2562","2020-10-05",7.995
"2563","2020-10-06",7.511
"2564","2020-10-07",6.63
"2565","2020-10-08",7.688
"2566","2020-10-09",6.964
"2567","2020-10-10",2.443
"2568","2020-10-11",1.98
"2569","2020-10-12",6.885
"2570","2020-10-13",1.379
"2571","2020-10-14",5.14
"2572","2020-10-15",6.54
"2573","2020-10-16",6.362
"2574","2020-10-17",6.658
"2575","2020-10-18",2.875
"2576","2020-10-19",6.132
"2577","2020-10-20",6.356
"2578","2020-10-21",4.715
"2579","2020-10-22",5.497
"2580","2020-10-23",3.301
"2581","2020-10-24",3.515
"2582","2020-10-25",5.109
"2583","2020-10-26",4.842
"2584","2020-10-27",4.33
"2585","2020-10-28",4.034
"2586","2020-10-29",3.819
"2587","2020-10-30",2.948
"2588","2020-10-31",3.38
"2589","2020-11-01",3.084
"2590","2020-11-02",2.99
"2591","2020-11-03",2.655
"2592","2020-11-04",3.29
"2593","2020-11-05",1.259
"2594","2020-11-06",3.07
"2595","2020-11-07",2.158
"2596","2020-11-08",2.22
"2597","2020-11-09",3.151
"2598","2020-11-10",1.29
"2599","2020-11-11",3.274
"2600","2020-11-12",3.332
"2601","2020-11-13",1.059
"2602","2020-11-14",2.32
"2603","2020-11-15",3.231
"2604","2020-11-16",2.806
"2605","2020-11-17",1.15
"2606","2020-11-18",1.219
"2607","2020-11-19",2.928
"2608","2020-11-20",1.543
"2609","2020-11-21",1.27
"2610","2020-11-22",2.561
"2611","2020-11-23",1.979
"2612","2020-11-24",2.125
"2613","2020-11-25",1.515
"2614","2020-11-26",2.57
"2615","2020-11-27",1.463
"2616","2020-11-28",1.421
"2617","2020-11-29",0.981
"2618","2020-11-30",1.602
"2619","2020-12-01",0.987
"2620","2020-12-02",0.933
"2621","2020-12-03",2.156
"2622","2020-12-04",0.938
"2623","2020-12-05",0.97
"2624","2020-12-06",1.848
"2625","2020-12-07",1.796
"2626","2020-12-08",1.225
"2627","2020-12-09",1.616
"2628","2020-12-10",1.62
"2629","2020-12-11",1.856
"2630","2020-12-12",1.224
"2631","2020-12-13",1.549
"2632","2020-12-14",2.484
"2633","2020-12-15",1.686
"2634","2020-12-16",0.797
"2635","2020-12-17",1.88
"2636","2020-12-18",2.377
"2637","2020-12-19",1.885
"2638","2020-12-20",0.585
"2639","2020-12-21",1.954
"2640","2020-12-22",2.787
"2641","2020-12-23",0.804
"2642","2020-12-24",1.8
"2643","2020-12-25",0.666
"2644","2020-12-26",1.854
"2645","2020-12-27",1.192
"2646","2020-12-28",0.771
"2647","2020-12-29",1.764
"2648","2020-12-30",0.467
"2649","2020-12-31",1.712
"2650","2021-01-01",1.881
"2651","2021-01-02",0.693
"2652","2021-01-03",2.25
"2653","2021-01-04",0.95
"2654","2021-01-05",2.498
"2655","2021-01-06",1.05
"2656","2021-01-07",2.374
"2657","2021-01-08",2.56
"2658","2021-01-09",1.536
"2659","2021-01-10",1.849
"2660","2021-01-11",2.69
"2661","2021-01-12",0.446
"2662","2021-01-13",1.48
"2663","2021-01-14",1.469
"2664","2021-01-15",2.045
"2665","2021-01-16",2.588
"2666","2021-01-17",2.184
"2667","2021-01-18",1.207
"2668","2021-01-19",1.623
"2669","2021-01-20",2.53
"2670","2021-01-21",2.947
"2671","2021-01-22",2.913
"2672","2021-01-23",1.261
"2673","2021-01-24",0.74
"2674","2021-01-25",1.75
"2675","2021-01-26",1.528
"2676","2021-01-27",0.269
"2677","2021-01-28",0.744
"2678","2021-01-29",3.047
"2679","2021-01-30",1.887
"2680","2021-01-31",1.74
"2681","2021-02-01",1.514
"2682","2021-02-02",3.057
"2683","2021-02-03",4.374
"2684","2021-02-04",4.178
"2685","2021-02-05",4.226
"2686","2021-02-06",3.762
"2687","2021-02-07",4.611
"2688","2021-02-08",4.68
"2689","2021-02-09",4.107
"2690","2021-02-10",3.488
"2691","2021-02-11",2.179
"2692","2021-02-12",1.056
"2693","2021-02-13",1.821
"2694","2021-02-14",2.309
"2695","2021-02-15",1.981
"2696","2021-02-16",3.365
"2697","2021-02-17",5.392
"2698","2021-02-18",1.006
"2699","2021-02-19",2.465
"2700","2021-02-20",4.917
"2701","2021-02-21",1.47
"2702","2021-02-22",3.349
"2703","2021-02-23",5.369
"2704","2021-02-24",7.381
"2705","2021-02-25",4.291
"2706","2021-02-26",4.947
"2707","2021-02-27",5.324
"2708","2021-02-28",7.807
"2709","2021-03-01",8.481
"2710","2021-03-02",8.267
"2711","2021-03-03",8.506
"2712","2021-03-04",9.289
"2713","2021-03-05",3.362
"2714","2021-03-06",8.607
"2715","2021-03-07",7.918
"2716","2021-03-08",5.184
"2717","2021-03-09",6.654
"2718","2021-03-10",7.001
"2719","2021-03-11",11.012
"2720","2021-03-12",10.808
"2721","2021-03-13",10.955
"2722","2021-03-14",2.974
"2723","2021-03-15",6.919
"2724","2021-03-16",12.158
"2725","2021-03-17",12.046
"2726","2021-03-18",5.228
"2727","2021-03-19",8.371
"2728","2021-03-20",6.861
"2729","2021-03-21",6.248
"2730","2021-03-22",4.518
"2731","2021-03-23",14.754
"2732","2021-03-24",4.753
"2733","2021-03-25",9.652
"2734","2021-03-26",14.714
"2735","2021-03-27",15.429
"2736","2021-03-28",11.208
"2737","2021-03-29",11.862
"2738","2021-03-30",16.498
"2739","2021-03-31",17.062
"2740","2021-04-01",17.736
"2741","2021-04-02",16.182
"2742","2021-04-03",15.555
"2743","2021-04-04",13.246
"2744","2021-04-05",19.451
"2745","2021-04-06",19.478
"2746","2021-04-07",18.125
"2747","2021-04-08",10.245
"2748","2021-04-09",20.639
"2749","2021-04-10",9.14
"2750","2021-04-11",21.172
"2751","2021-04-12",22.086
"2752","2021-04-13",21.112
"2753","2021-04-14",22.459
"2754","2021-04-15",21.225
"2755","2021-04-16",21.956
"2756","2021-04-17",0
"2757","2021-04-18",0
"2758","2021-04-19",0
"2759","2021-04-20",0
"2760","2021-04-21",0
"2761","2021-04-22",0
"2762","2021-04-23",0
"2763","2021-04-24",0
"2764","2021-04-25",0
"2765","2021-04-26",0
"2766","2021-04-27",0
"2767","2021-04-28",0
"2768","2021-04-29",0
"2769","2021-04-30",0
"2770","2021-05-01",0
"2771","2021-05-02",0
"2772","2021-05-03",0
"2773","2021-05-04",0
"2774","2021-05-05",0
"2775","2021-05-06",0
"2776","2021-05-07",0
"2777","2021-05-08",0
"2778","2021-05-09",0
"2779","2021-05-10",0
"2780","2021-05-11",0
"2781","2021-05-12",0
"2782","2021-05-13",0
"2783","2021-05-14",0
"2784","2021-05-15",0
"2785","2021-05-16",0
"2786","2021-05-17",0
"2787","2021-05-18",0
"2788","2021-05-19",0
"2789","2021-05-20",0
"2790","2021-05-21",0
"2791","2021-05-22",0
"2792","2021-05-23",0
"2793","2021-05-24",0
"2794","2021-05-25",0
"2795","2021-05-26",0
"2796","2021-05-27",0
"2797","2021-05-28",0
"2798","2021-05-29",0
"2799","2021-05-30",0
"2800","2021-05-31",0
"2801","2021-06-01",0
"2802","2021-06-02",0
"2803","2021-06-03",0
"2804","2021-06-04",0
"2805","2021-06-05",0
"2806","2021-06-06",0
"2807","2021-06-07",0
"2808","2021-06-08",0
"2809","2021-06-09",0
"2810","2021-06-10",0
"2811","2021-06-11",0
"2812","2021-06-12",0
"2813","2021-06-13",0
"2814","2021-06-14",0
"2815","2021-06-15",0
"2816","2021-06-16",0
"2817","2021-06-17",0
"2818","2021-06-18",0
"2819","2021-06-19",0
"2820","2021-06-20",0
"2821","2021-06-21",0
"2822","2021-06-22",0
"2823","2021-06-23",0
"2824","2021-06-24",0
"2825","2021-06-25",0
"2826","2021-06-26",0
"2827","2021-06-27",0
"2828","2021-06-28",0
"2829","2021-06-29",0
"2830","2021-06-30",0
"2831","2021-07-01",0
"2832","2021-07-02",0
"2833","2021-07-03",0
"2834","2021-07-04",0
"2835","2021-07-05",0
"2836","2021-07-06",0
"2837","2021-07-07",0
"2838","2021-07-08",0
"2839","2021-07-09",0
"2840","2021-07-10",0
"2841","2021-07-11",0
"2842","2021-07-12",0
"2843","2021-07-13",13.085
"2844","2021-07-14",24.14
"2845","2021-07-15",25.072
"2846","2021-07-16",24.533
"2847","2021-07-17",24.754
"2848","2021-07-18",24.855
"2849","2021-07-19",23.938
"2850","2021-07-20",24.17
"2851","2021-07-21",23.944
"2852","2021-07-22",24.513
"2853","2021-07-23",23.995
"2854","2021-07-24",23.522
"2855","2021-07-25",23.579
"2856","2021-07-26",20.118
"2857","2021-07-27",9.231
"2858","2021-07-28",22.378
"2859","2021-07-29",20.055
"2860","2021-07-30",13.467
"2861","2021-07-31",8.427
"2862","2021-08-01",20.743
"2863","2021-08-02",20.5
"2864","2021-08-03",16.336
"2865","2021-08-04",18.323
"2866","2021-08-05",10.144
"2867","2021-08-06",18.235
"2868","2021-08-07",21.02
"2869","2021-08-08",22.716
"2870","2021-08-09",21.393
"2871","2021-08-10",18.824
"2872","2021-08-11",20.667
"2873","2021-08-12",18.769
"2874","2021-08-13",12.795
"2875","2021-08-14",16.149
"2876","2021-08-15",17.459
"2877","2021-08-16",20.319
"2878","2021-08-17",8.793
"2879","2021-08-18",18.42
"2880","2021-08-19",20.756
"2881","2021-08-20",15.626
"2882","2021-08-21",9.011
"2883","2021-08-22",19.834
"2884","2021-08-23",21.081
"2885","2021-08-24",17.597
"2886","2021-08-25",17.765
"2887","2021-08-26",15.313
"2888","2021-08-27",19.322
"2889","2021-08-28",20.239
"2890","2021-08-29",18.33
"2891","2021-08-30",18.388
"2892","2021-08-31",19.326
"2893","2021-09-01",18.57
"2894","2021-09-02",18.342
"2895","2021-09-03",11.749
"2896","2021-09-04",10.67
"2897","2021-09-05",11.37
"2898","2021-09-06",14.242
"2899","2021-09-07",10.627
"2900","2021-09-08",12.327
"2901","2021-09-09",11.072
"2902","2021-09-10",1.521
"2903","2021-09-11",15.209
"2904","2021-09-12",12.842
"2905","2021-09-13",14.862
"2906","2021-09-14",13.98
"2907","2021-09-15",14.358
"2908","2021-09-16",14.228
"2909","2021-09-17",10.817
"2910","2021-09-18",2.755
"2911","2021-09-19",6.398
"2912","2021-09-20",13.135
"2913","2021-09-21",11.247
"2914","2021-09-22",9.987
"2915","2021-09-23",10.866
"2916","2021-09-24",10.597
"2917","2021-09-25",10.309
"2918","2021-09-26",10.312
"2919","2021-09-27",0.847
"2920","2021-09-28",0
"2921","2021-09-29",0
"2922","2021-09-30",0
"2923","2021-10-01",0
"2924","2021-10-02",0
"2925","2021-10-03",0
"2926","2021-10-04",0
"2927","2021-10-05",0
"2928","2021-10-06",0
"2929","2021-10-07",0
"2930","2021-10-08",0.033
"2931","2021-10-09",8.015
"2932","2021-10-10",5.275
"2933","2021-10-11",6.857
"2934","2021-10-12",5.978
"2935","2021-10-13",6.006
"2936","2021-10-14",5.127
"2937","2021-10-15",6.833
"2938","2021-10-16",6.438
"2939","2021-10-17",4.933
"2940","2021-10-18",4.045
"2941","2021-10-19",5.828
"2942","2021-10-20",3.612
"2943","2021-10-21",3.955
"2944","2021-10-22",2.603
"2945","2021-10-23",2.567
"2946","2021-10-24",1.73
"2947","2021-10-25",1.626
"2948","2021-10-26",1.377
"2949","2021-10-27",4.399
"2950","2021-10-28",4.209
"2951","2021-10-29",2.851
"2952","2021-10-30",4.369
"2953","2021-10-31",2.821
"2954","2021-11-01",1.43
"2955","2021-11-02",3.687
"2956","2021-11-03",3.802
"2957","2021-11-04",1.016
"2958","2021-11-05",1.903
"2959","2021-11-06",2.385
"2960","2021-11-07",2.906
"2961","2021-11-08",2.61
"2962","2021-11-09",1.687
"2963","2021-11-10",3.299
"2964","2021-11-11",1.284
"2965","2021-11-12",1.565
"2966","2021-11-13",2.057
"2967","2021-11-14",2.66
"2968","2021-11-15",1.783
"2969","2021-11-16",2.762
"2970","2021-11-17",2.241
"2971","2021-11-18",2.302
"2972","2021-11-19",2.771
"2973","2021-11-20",2.345
"2974","2021-11-21",1.482
"2975","2021-11-22",1.125
"2976","2021-11-23",2.06
"2977","2021-11-24",2.487
"2978","2021-11-25",1.672
"2979","2021-11-26",2.362
"2980","2021-11-27",1.638
"2981","2021-11-28",1.719
"2982","2021-11-29",1.605
"2983","2021-11-30",2.635
"2984","2021-12-01",1.054
"2985","2021-12-02",1.965
"2986","2021-12-03",1.261
"2987","2021-12-04",1.864
"2988","2021-12-05",2.165
"2989","2021-12-06",0.686
"2990","2021-12-07",2.582
"2991","2021-12-08",1.785
"2992","2021-12-09",1.071
"2993","2021-12-10",0.779
"2994","2021-12-11",0.327
"2995","2021-12-12",1.559
"2996","2021-12-13",0.638
"2997","2021-12-14",0.709
"2998","2021-12-15",0.137
"2999","2021-12-16",0.391
"3000","2021-12-17",0.933
"3001","2021-12-18",0.828
"3002","2021-12-19",0.589
"3003","2021-12-20",1.207
"3004","2021-12-21",2.212
"3005","2021-12-22",1.169
"3006","2021-12-23",1.37
"3007","2021-12-24",0.729
"3008","2021-12-25",0.554
"3009","2021-12-26",0.11
"3010","2021-12-27",0.231
"3011","2021-12-28",1.436
"3012","2021-12-29",1.44
"3013","2021-12-30",0.501
"3014","2021-12-31",0.402
"3015","2022-01-01",0.252
"3016","2022-01-02",0.324
"3017","2022-01-03",0.149
"3018","2022-01-04",0.483
"3019","2022-01-05",0.753
"3020","2022-01-06",1.85
"3021","2022-01-07",1.361
"3022","2022-01-08",1.321
"3023","2022-01-09",0.904
"3024","2022-01-10",2.402
"3025","2022-01-11",2.563
"3026","2022-01-12",2.273
"3027","2022-01-13",1.751
"3028","2022-01-14",2.171
"3029","2022-01-15",1.727
"3030","2022-01-16",1.274
"3031","2022-01-17",2.054
"3032","2022-01-18",2.478
"3033","2022-01-19",1.725
"3034","2022-01-20",2.414
"3035","2022-01-21",1.438
"3036","2022-01-22",1.271
"3037","2022-01-23",1.317
"3038","2022-01-24",1.378
"3039","2022-01-25",1.402
"3040","2022-01-26",1.462
"3041","2022-01-27",1.629
"3042","2022-01-28",1.67
"3043","2022-01-29",1.745
"3044","2022-01-30",3.145
"3045","2022-01-31",2.853
"3046","2022-02-01",3.664
"3047","2022-02-02",3.344
"3048","2022-02-03",3.031
"3049","2022-02-04",4.056
"3050","2022-02-05",3.461
"3051","2022-02-06",2.835
"3052","2022-02-07",3.566
"3053","2022-02-08",3.428
"3054","2022-02-09",3.471
"3055","2022-02-10",3.734
"3056","2022-02-11",3.824
"3057","2022-02-12",4.013
"3058","2022-02-13",4.322
"3059","2022-02-14",2.38
"3060","2022-02-15",4.735
"3061","2022-02-16",5.464
"3062","2022-02-17",5.5
"3063","2022-02-18",5.707
"3064","2022-02-19",4.109
"3065","2022-02-20",4.023
"3066","2022-02-21",2.012
"3067","2022-02-22",7.283
"3068","2022-02-23",6.819
"3069","2022-02-24",4.985
"3070","2022-02-25",6.947
"3071","2022-02-26",4.478
"3072","2022-02-27",2.705
"3073","2022-02-28",0.912
"3074","2022-03-01",3.656
"3075","2022-03-02",2.887
"3076","2022-03-03",7.163
"3077","2022-03-04",5.217
"3078","2022-03-05",8.224
"3079","2022-03-06",9.316
"3080","2022-03-07",7.64
"3081","2022-03-08",5.421
"3082","2022-03-09",4.651
"3083","2022-03-10",8.769
"3084","2022-03-11",9.587
"3085","2022-03-12",5.58
"3086","2022-03-13",2.519
"3087","2022-03-14",4.731
"3088","2022-03-15",6.551
"3089","2022-03-16",12.053
"3090","2022-03-17",6.854
"3091","2022-03-18",9.967
"3092","2022-03-19",7.389
"3093","2022-03-20",6.673
"3094","2022-03-21",3.768
"3095","2022-03-22",13.952
"3096","2022-03-23",6.975
"3097","2022-03-24",14.43
"3098","2022-03-25",14.816
"3099","2022-03-26",11.944
"3100","2022-03-27",8.994
"3101","2022-03-28",3.851
"3102","2022-03-29",8.754
"3103","2022-03-30",8.79
"3104","2022-03-31",11.476
"3105","2022-04-01",17.325
"3106","2022-04-02",18.368
"3107","2022-04-03",13.133
"3108","2022-04-04",2.789
"3109","2022-04-05",12.797
"3110","2022-04-06",18.691
"3111","2022-04-07",19.491
"3112","2022-04-08",12.098
"3113","2022-04-09",13.836
"3114","2022-04-10",3.709
"3115","2022-04-11",3.459
"3116","2022-04-12",2.971
"3117","2022-04-13",10.509
"3118","2022-04-14",13.576
"3119","2022-04-15",20.218
"3120","2022-04-16",7.152
"3121","2022-04-17",10.367
"3122","2022-04-18",5.49
"3123","2022-04-19",5.504
"3124","2022-04-20",3.33
"3125","2022-04-21",13.138
"3126","2022-04-22",19.48
"3127","2022-04-23",22
"3128","2022-04-24",22.003
"3129","2022-04-25",3.894
"3130","2022-04-26",13.655
"3131","2022-04-27",12.577
"3132","2022-04-28",9.449
"3133","2022-04-29",14.561
"3134","2022-04-30",9.261
"3135","2022-05-01",22.002
"3136","2022-05-02",4.261
"3137","2022-05-03",16.901
"3138","2022-05-04",22.556
"3139","2022-05-05",3.091
"3140","2022-05-06",5.317
"3141","2022-05-07",7.682
"3142","2022-05-08",8.8
"3143","2022-05-09",15.804
"3144","2022-05-10",21.973
"3145","2022-05-11",21.199
"3146","2022-05-12",3.085
"3147","2022-05-13",13.614
"3148","2022-05-14",12.87
"3149","2022-05-15",17.22
"3150","2022-05-16",17.095
"3151","2022-05-17",22.241
"3152","2022-05-18",7.376
"3153","2022-05-19",9.144
"3154","2022-05-20",17.414
"3155","2022-05-21",20.456
"3156","2022-05-22",23.774
"3157","2022-05-23",20.838
"3158","2022-05-24",19.584
"3159","2022-05-25",22.689
"3160","2022-05-26",12.864
"3161","2022-05-27",7.229
"3162","2022-05-28",6.605
"3163","2022-05-29",15.86
"3164","2022-05-30",14.372
"3165","2022-05-31",24.42
"3166","2022-06-01",19.607
"3167","2022-06-02",23.351
"3168","2022-06-03",6.858
"3169","2022-06-04",6.389
"3170","2022-06-05",10.392
"3171","2022-06-06",10.345
"3172","2022-06-07",15.74
"3173","2022-06-08",18.787
"3174","2022-06-09",10.263
"3175","2022-06-10",8.34
"3176","2022-06-11",9.394
"3177","2022-06-12",5.628
"3178","2022-06-13",12.098
"3179","2022-06-14",13.769
"3180","2022-06-15",18.969
"3181","2022-06-16",17.168
"3182","2022-06-17",8.533
"3183","2022-06-18",13.395
"3184","2022-06-19",10.543
"3185","2022-06-20",25.439
"3186","2022-06-21",25.212
"3187","2022-06-22",25.272
"3188","2022-06-23",24.83
"3189","2022-06-24",26.3
"3190","2022-06-25",25.538
"3191","2022-06-26",24.861
"3192","2022-06-27",25.169
"3193","2022-06-28",25.384
"3194","2022-06-29",24.901
"3195","2022-06-30",25.577
"3196","2022-07-01",25.137
"3197","2022-07-02",23.554
"3198","2022-07-03",23.831
"3199","2022-07-04",25.66
"3200","2022-07-05",10.921
"3201","2022-07-06",18.4
"3202","2022-07-07",19.307
"3203","2022-07-08",22.314
"3204","2022-07-09",23.262
"3205","2022-07-10",23.92
"3206","2022-07-11",24.11
"3207","2022-07-12",23.548
"3208","2022-07-13",24.399
"3209","2022-07-14",23.936
"3210","2022-07-15",24.117
