DATE,DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,EVENT_CODE,AIRTEMP_MEAN_DAY,AIRTEMP_MEAN_FLAG,AIRTEMP_MAX_DAY,AIRTEMP_MAX_FLAG,AIRTEMP_MAXTIME,AIRTEMP_MIN_DAY,AIRTEMP_MIN_FLAG,AIRTEMP_MINTIME
2016-04-28,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,6,A,8.9,A,1125,3,A,220
2016-04-28,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,5.9,A,8.8,A,1345,2.9,A,220
2016-04-28,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,5.7,A,8.6,A,1345,2.7,A,225
2016-04-28,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,5.7,A,8.6,A,1345,3,A,150
2016-04-29,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,4.6,A,6.5,A,1550,3.7,A,955
2016-04-29,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,5,A,7.1,A,1550,4,A,955
2016-04-29,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,5,A,7.2,A,1550,4.1,A,955
2016-04-29,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,4.8,A,6.8,A,1550,3.9,A,950
2016-04-29,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,4.9,A,7,A,1550,3.9,A,935
2016-04-29,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,8.2,A,10.8,A,1415,7,A,450
2016-04-29,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,5.5,A,7.7,A,1607,4.5,A,947
2016-04-29,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,5.5,A,7.7,A,1613,4.5,A,952
2016-04-29,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,8.1,A,11.5,A,1515,6.6,A,205
2016-04-29,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,8.4,A,11.8,A,1510,6.9,A,150
2016-04-29,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,8.4,A,11.9,A,1510,6.7,A,250
2016-04-29,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,8.2,A,11.7,A,1510,6.5,A,215
2016-04-29,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,8.3,A,11.3,A,1510,6.7,A,250
2016-04-29,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,8.3,A,11.4,A,1510,6.9,A,145
2016-04-29,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,8.3,A,11.2,A,1510,6.9,A,145
2016-04-29,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,8.3,A,11.2,A,1510,6.9,A,145
2016-04-29,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,2.6,A,3.8,A,1610,1.4,A,950
2016-04-29,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,2.8,A,4.2,A,1610,1.7,A,950
2016-04-29,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,2.8,A,4.1,A,1610,1.7,A,950
2016-04-29,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-04-29,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,2.5,A,3.6,A,1610,0.9,A,950
2016-04-29,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,2.9,A,5.1,A,1635,2,A,955
2016-04-29,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,3.2,A,5.6,A,1635,2.3,A,1005
2016-04-29,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,3.1,A,5.6,A,1635,2.2,A,1005
2016-04-29,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,3.1,A,5.3,A,1635,2.1,A,1005
2016-04-29,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,3.2,A,5.2,A,1635,2.1,A,1000
2016-04-29,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,2.8,A,4.6,A,1615,2,A,930
2016-04-29,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,5.3,A,8.7,A,1605,4.3,A,2130
2016-04-29,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,5.4,A,8.3,A,1540,4.5,A,205
2016-04-29,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,5.3,A,8.4,A,1605,4.4,A,205
2016-04-29,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,5.2,A,8.1,A,1605,4.2,A,940
2016-04-29,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,5.1,A,7.6,A,1605,4.2,A,935
2016-04-30,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,7.5,A,15.5,A,1550,1.1,A,520
2016-04-30,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,7.8,A,16.2,A,1550,1.4,A,515
2016-04-30,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,7.8,A,16.5,A,1550,1.2,A,535
2016-04-30,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,7.6,A,16.1,A,1555,1,A,530
2016-04-30,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,7.5,A,15.5,A,1550,1.3,A,530
2016-04-30,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,10.3,A,18.1,A,1345,6.4,A,650
2016-04-30,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,8.1,A,14,A,1453,2.3,A,525
2016-04-30,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,7.9,A,13.6,A,1353,2.2,A,526
2016-04-30,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,11,A,20.2,A,1405,5.8,A,515
2016-04-30,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,11.2,A,20.6,A,1405,6,A,520
2016-04-30,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,11.2,A,20.8,A,1405,5.9,A,515
2016-04-30,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,11,A,20.8,A,1425,5.7,A,520
2016-04-30,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,10.8,A,19.8,A,1425,6,A,505
2016-04-30,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,10.9,A,19.9,A,1425,6.1,A,505
2016-04-30,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,10.9,A,19.6,A,1425,6.1,A,510
2016-04-30,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,10.9,A,19.4,A,1425,6.1,A,510
2016-04-30,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,6.3,A,12.9,A,1235,-0.4,A,515
2016-04-30,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,6.5,A,13.5,A,1235,-0.2,A,515
2016-04-30,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,6.4,A,13.6,A,1305,-0.3,A,510
2016-04-30,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-04-30,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,5.7,A,11.4,A,1530,-0.5,A,515
2016-04-30,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,6.7,A,13.9,A,1445,0,A,525
2016-04-30,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,6.9,A,14.6,A,1335,0.2,A,525
2016-04-30,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,6.7,A,14.5,A,1335,0.1,A,520
2016-04-30,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,6.6,A,14.4,A,1445,0,A,525
2016-04-30,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,6.7,A,14.3,A,1335,0.2,A,520
2016-04-30,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,6.6,A,12.8,A,1445,0.2,A,510
2016-04-30,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,8.7,A,16.1,A,1640,2.2,A,615
2016-04-30,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,8.7,A,16.2,A,1415,2.4,A,515
2016-04-30,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,8.5,A,16,A,1415,2.3,A,515
2016-04-30,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,8.3,A,15.5,A,1415,2,A,610
2016-04-30,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,8.3,A,15,A,1415,2.3,A,500
2016-05-01,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,14,A,21.9,A,1530,4.6,A,10
2016-05-01,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,14.3,A,22.7,A,1440,4.8,A,10
2016-05-01,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,14.3,A,23,A,1440,4.7,A,10
2016-05-01,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,14,A,22.9,A,1440,4.4,A,10
2016-05-01,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,14.1,A,22.4,A,1440,4.8,A,10
2016-05-01,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,13.3,A,25.6,A,1350,4.7,A,505
2016-05-01,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,13.7,A,20.2,A,1553,6.2,A,38
2016-05-01,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,13,A,19.4,A,1420,6,A,42
2016-05-01,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,14.3,A,26.5,A,1355,3.7,A,455
2016-05-01,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,14.3,A,26.4,A,1355,3.8,A,530
2016-05-01,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,14.1,A,26.5,A,1355,3.7,A,500
2016-05-01,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,14,A,26.6,A,1355,3.5,A,515
2016-05-01,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,13.8,A,26.4,A,1420,3.7,A,515
2016-05-01,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,14,A,26.3,A,1420,3.9,A,500
2016-05-01,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,14.1,A,26.3,A,1425,3.9,A,530
2016-05-01,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,14.2,A,26.2,A,1425,3.9,A,525
2016-05-01,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,11.7,A,18.4,A,1405,5.3,A,335
2016-05-01,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,11.8,A,19.3,A,1535,5.2,A,335
2016-05-01,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,11.5,A,18.9,A,1535,4.9,A,335
2016-05-01,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-05-01,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,11,A,17.4,A,1525,4.7,A,335
2016-05-01,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,11.7,A,18.7,A,1510,5.7,A,455
2016-05-01,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,11.9,A,19.4,A,1510,5.8,A,345
2016-05-01,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,11.8,A,19.5,A,1510,5.7,A,345
2016-05-01,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,11.6,A,19.3,A,1510,5.6,A,350
2016-05-01,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,11.8,A,19.1,A,1510,5.6,A,455
2016-05-01,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,11.4,A,17.9,A,1320,5.5,A,500
2016-05-01,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,14.7,A,21.5,A,1355,8.4,A,510
2016-05-01,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,14.6,A,21.9,A,1355,8.2,A,510
2016-05-01,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,14.4,A,21.8,A,1355,8.1,A,510
2016-05-01,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,14.2,A,21.5,A,1355,8,A,345
2016-05-01,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,14.3,A,21.1,A,1350,7.9,A,510
2016-05-02,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,14.5,A,23.9,A,1400,9,A,700
2016-05-02,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,14.6,A,24.5,A,1400,9.1,A,705
2016-05-02,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,14.3,A,24.9,A,1410,8.9,A,700
2016-05-02,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,13.9,A,24.8,A,1410,8.4,A,705
2016-05-02,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,14.3,A,24.1,A,1410,9.1,A,700
2016-05-02,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,15.3,A,28.1,A,1335,7.9,A,530
2016-05-02,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,15,A,22.1,A,1425,10.7,A,359
2016-05-02,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,14.3,A,22.4,A,1036,10.2,A,401
2016-05-02,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,16.1,A,29.4,A,1410,6.7,A,500
2016-05-02,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,16.1,A,29.3,A,1330,6.9,A,440
2016-05-02,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,16,A,29.5,A,1330,6.8,A,435
2016-05-02,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,15.9,A,29.3,A,1305,6.6,A,435
2016-05-02,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,15.5,A,28.9,A,1330,6.7,A,435
2016-05-02,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,15.7,A,28.9,A,1330,7,A,435
2016-05-02,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,15.8,A,28.8,A,1330,7,A,455
2016-05-02,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,15.9,A,28.7,A,1330,7,A,440
2016-05-02,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,15,A,22.8,A,1205,9.3,A,55
2016-05-02,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,15,A,23.2,A,1205,9.1,A,55
2016-05-02,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,14.7,A,23.5,A,1205,8.6,A,30
2016-05-02,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-05-02,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,14,A,20.4,A,1535,8.8,A,25
2016-05-02,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,15.1,A,21.5,A,1415,9.6,A,2400
2016-05-02,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,15.1,A,22.2,A,1415,9.7,A,10
2016-05-02,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,14.9,A,22.3,A,1415,9.2,A,10
2016-05-02,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,14.7,A,22,A,1415,8.8,A,5
2016-05-02,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,15,A,21.7,A,1415,9.7,A,10
2016-05-02,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,14.7,A,21.1,A,1410,9.9,A,2350
2016-05-02,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,17,A,24.2,A,1420,12.4,A,2345
2016-05-02,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,16.9,A,24.8,A,1420,12.5,A,2345
2016-05-02,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,16.7,A,24.3,A,1420,12.4,A,2345
2016-05-02,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,16.3,A,24.2,A,1420,12.1,A,10
2016-05-02,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,16.5,A,23.3,A,1435,12.4,A,2345
2016-05-03,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,12.5,A,20.7,A,1145,7.6,A,505
2016-05-03,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,12.8,A,21.2,A,1140,7.9,A,500
2016-05-03,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,12.7,A,21.3,A,1145,7.7,A,515
2016-05-03,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,12.5,A,21.2,A,1145,7.2,A,515
2016-05-03,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,12.5,A,20.6,A,1145,7.9,A,505
2016-05-03,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,14.2,A,21.6,A,1205,9.4,A,520
2016-05-03,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,13.1,A,20.7,A,1215,8.6,A,528
2016-05-03,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,12.9,A,20.6,A,1048,8.3,A,527
2016-05-03,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,15,A,23.7,A,1245,8.5,A,510
2016-05-03,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,15.1,A,23.8,A,1245,8.6,A,510
2016-05-03,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,15,A,23.8,A,1245,8.4,A,510
2016-05-03,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,14.8,A,23.6,A,1245,8.2,A,510
2016-05-03,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,14.8,A,23.6,A,1245,8.4,A,510
2016-05-03,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,14.9,A,23.7,A,1245,8.6,A,510
2016-05-03,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,14.9,A,23.7,A,1245,8.7,A,510
2016-05-03,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,15,A,23.7,A,1245,8.7,A,510
2016-05-03,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,11.5,A,18.5,A,1145,6.4,A,2200
2016-05-03,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,11.5,A,19,A,1145,6.6,A,2155
2016-05-03,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,11.3,A,18.6,A,1225,6.4,A,2200
2016-05-03,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-05-03,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,10.8,A,17.1,A,1210,6.3,A,2155
2016-05-03,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,11.8,A,19.5,A,1215,6.8,A,2155
2016-05-03,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,12,A,20,A,1215,7.1,A,2150
2016-05-03,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,11.9,A,20,A,1215,6.9,A,2155
2016-05-03,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,11.8,A,19.7,A,1210,6.9,A,2150
2016-05-03,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,11.9,A,19.9,A,1215,7,A,2150
2016-05-03,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,11.8,A,19.5,A,1230,7.1,A,2155
2016-05-03,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,13.7,A,21.6,A,1205,8.9,A,2155
2016-05-03,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,13.7,A,22.3,A,1205,9,A,2150
2016-05-03,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,13.6,A,21.8,A,1205,8.9,A,2150
2016-05-03,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,13.4,A,21.5,A,1205,8.8,A,2155
2016-05-03,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,13.3,A,21,A,1205,8.9,A,2150
2016-05-04,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,10.7,A,17.1,A,1410,7.3,A,445
2016-05-04,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,11.1,A,17.7,A,1420,7.6,A,450
2016-05-04,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,11.1,A,18.1,A,1420,7.5,A,455
2016-05-04,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,10.9,A,18,A,1420,7.2,A,455
2016-05-04,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,10.9,A,17.4,A,1420,7.6,A,500
2016-05-04,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,13.3,A,17.9,A,1425,10.8,A,515
2016-05-04,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,11,A,15.3,A,1426,8,A,540
2016-05-04,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,10.9,A,15,A,1428,7.9,A,548
2016-05-04,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,13.8,A,19.9,A,1420,10.3,A,445
2016-05-04,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,14.1,A,20.2,A,1420,10.6,A,440
2016-05-04,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,14,A,20.3,A,1420,10.4,A,445
2016-05-04,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,13.8,A,19.9,A,1420,10.1,A,445
2016-05-04,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,13.7,A,19.4,A,1420,10.4,A,440
2016-05-04,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,13.8,A,19.5,A,1420,10.6,A,440
2016-05-04,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,13.9,A,19.4,A,1420,10.6,A,440
2016-05-04,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,13.9,A,19.5,A,1420,10.6,A,440
2016-05-04,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,9.3,A,14.7,A,1410,6,A,515
2016-05-04,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,9.5,A,15.1,A,1410,6.1,A,515
2016-05-04,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,9.3,A,15,A,1410,5.9,A,510
2016-05-04,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-05-04,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,8.8,A,13.1,A,1420,5.8,A,500
2016-05-04,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,9.4,A,14.7,A,1425,6.5,A,445
2016-05-04,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,9.7,A,15.2,A,1420,6.7,A,445
2016-05-04,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,9.5,A,15.1,A,1420,6.5,A,445
2016-05-04,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,9.4,A,15,A,1420,6.4,A,445
2016-05-04,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,9.5,A,14.8,A,1420,6.7,A,445
2016-05-04,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,9.4,A,14.3,A,1415,6.8,A,50
2016-05-04,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,11,A,16.7,A,1425,8,A,445
2016-05-04,MS001,1,WS7MET,AIR152,350,1D,AIRWS702,NA,11.1,A,16.9,A,1425,8.1,A,440
2016-05-04,MS001,1,WS7MET,AIR153,250,1D,AIRWS703,NA,10.9,A,16.5,A,1425,8,A,515
2016-05-04,MS001,1,WS7MET,AIR154,150,1D,AIRWS704,NA,10.7,A,16.2,A,1425,7.8,A,435
2016-05-04,MS001,1,WS7MET,AIR158,350,1D,AIRWS708,NA,10.7,A,15.8,A,1425,8,A,440
2016-05-05,MS001,1,CENMET,AIR151,450,1D,AIRCEN01,NA,9.6,A,12,A,1445,7.9,A,2320
2016-05-05,MS001,1,CENMET,AIR152,350,1D,AIRCEN02,NA,10,A,12.5,A,1240,8.2,A,2320
2016-05-05,MS001,1,CENMET,AIR153,250,1D,AIRCEN03,NA,10,A,12.5,A,1445,8.2,A,2320
2016-05-05,MS001,1,CENMET,AIR154,150,1D,AIRCEN04,NA,9.7,A,12.2,A,1355,7.9,A,2320
2016-05-05,MS001,1,CENMET,AIR158,350,1D,AIRCEN08,NA,9.9,A,12.3,A,1445,8.2,A,2320
2016-05-05,MS001,1,CS2MET,AIR160,150,1D,AIRCS203,NA,13.1,A,16.6,A,1410,10.8,A,2400
2016-05-05,MS001,1,H15MET,AIR335,450,1D,AIRH1501,NA,10.3,A,13,A,1448,8.2,A,2350
2016-05-05,MS001,1,H15MET,AIR334,150,1D,AIRH1502,NA,10.3,A,13.1,A,1449,8,A,2342
2016-05-05,MS001,1,PRIMET,AIR151,450,1D,AIRPRI01,NA,13.2,A,16.9,A,1405,10,A,2400
2016-05-05,MS001,1,PRIMET,AIR152,350,1D,AIRPRI02,NA,13.4,A,17.2,A,1410,10.2,A,2400
2016-05-05,MS001,1,PRIMET,AIR153,250,1D,AIRPRI03,NA,13.4,A,17.2,A,1410,10,A,2400
2016-05-05,MS001,1,PRIMET,AIR154,150,1D,AIRPRI04,NA,13.1,A,17.1,A,1130,9.8,A,2400
2016-05-05,MS001,1,PRIMET,AIR156,150,1D,AIRPRI06,NA,13.2,A,16.9,A,1130,10,A,2350
2016-05-05,MS001,1,PRIMET,AIR157,250,1D,AIRPRI07,NA,13.3,A,16.9,A,1400,10.2,A,2400
2016-05-05,MS001,1,PRIMET,AIR158,350,1D,AIRPRI08,NA,13.3,A,16.9,A,1400,10.2,A,2400
2016-05-05,MS001,1,PRIMET,AIR159,450,1D,AIRPRI09,NA,13.3,A,16.8,A,1400,10.2,A,2400
2016-05-05,MS001,1,UPLMET,AIR151,450,1D,AIRUPL01,NA,8.3,A,11.7,A,1215,6.6,A,2335
2016-05-05,MS001,1,UPLMET,AIR152,350,1D,AIRUPL02,NA,8.5,A,12.3,A,1215,6.8,A,2335
2016-05-05,MS001,1,UPLMET,AIR153,250,1D,AIRUPL03,NA,8.4,A,12.3,A,1215,6.6,A,2335
2016-05-05,MS001,1,UPLMET,AIR154,150,1D,AIRUPL04,NA,,M,,M,,,M,
2016-05-05,MS001,1,UPLMET,AIR158,350,1D,AIRUPL08,NA,7.9,A,10.4,A,1420,6.4,A,2335
2016-05-05,MS001,1,VANMET,AIR151,450,1D,AIRVAN01,NA,8.1,A,10.2,A,1340,6.1,A,2335
2016-05-05,MS001,1,VANMET,AIR152,350,1D,AIRVAN02,NA,8.4,A,10.7,A,1340,6.3,A,2340
2016-05-05,MS001,1,VANMET,AIR153,250,1D,AIRVAN03,NA,8.3,A,10.5,A,1340,6.2,A,2335
2016-05-05,MS001,1,VANMET,AIR154,150,1D,AIRVAN04,NA,8.2,A,10.5,A,1340,6.1,A,2335
2016-05-05,MS001,1,VANMET,AIR158,350,1D,AIRVAN08,NA,8.3,A,10.3,A,1400,6.4,A,2335
2016-05-05,MS001,1,VARMET,AIR150,450,1D,AIRVAR10,NA,8.2,A,10.4,A,1345,6.6,A,2320
2016-05-05,MS001,1,WS7MET,AIR151,450,1D,AIRWS701,NA,10.1,A,13.1,A,1400,7.9,A,2350
