"","year","wood_type","311_","309_","310_","646_","648_","648_B2E","648_B2L","652_","655_","654_","860_","656_"
"191",2001,"earlywood",0.480723113816639,0.662492885600455,0.47160381644707,0.614090064995358,0.560176433522369,NA,NA,0.308542713567839,0.111097225693577,0.0548181576851606,0.21981981981982,0.0411580871513651
"192",2001,"latewood",0.448036560595802,0.797910990009083,0.910586250527204,0.298675115207373,0.689075630252101,NA,NA,0.107446446786807,0.171156237049316,0.224702058504875,0.349148099606815,0.10620375640296
"193",2001,NA,NA,NA,NA,NA,NA,0.569553805774278,0.911111111111111,NA,NA,NA,NA,NA
"194",2002,"earlywood",0.437373178380373,0.892430278884462,0.40436165379373,0.29236304549675,0.677378701953371,NA,NA,0.297989949748744,0.0714821294676331,0.060459251393682,0.351678951678952,0.0961141576743912
"195",2002,"latewood",0.218855788761002,0.403269754768392,0.482496836777731,0.341589861751152,0.466386554621849,NA,NA,0.122067324039442,0.0658930791545794,0.0595882990249187,0.226998689384011,0.00728514513375072
"196",2002,NA,NA,NA,NA,NA,NA,0.846456692913386,0.5,NA,NA,NA,NA,NA
"197",2003,"earlywood",0.336284818299207,0.626067159931702,0.35620172648796,0.199048282265552,0.439823566477631,NA,NA,0.212562814070352,0.0714821294676331,0.0548181576851606,0.195577395577396,0.0124417713308568
"198",2003,"latewood",0.24373730534868,0.346049046321526,0.303669337832138,0.433179723502304,0.332983193277311,NA,NA,0.064603876232574,0.149191877331123,0,0.0883355176933159,0.00978941377347753
"199",2003,NA,NA,NA,NA,NA,NA,0.305118110236221,0.705555555555556,NA,NA,NA,NA,NA
"200",2004,"earlywood",0.335915882678473,0.710301650540694,0.230804179918219,0.164577530176416,0.853812224322621,NA,NA,0.361809045226131,0.11634591352162,0.0365675603928856,0.237182637182637,0.0474084556872457
"201",2004,"latewood",0.408767772511848,0.567211625794732,0.214677351328553,0.506336405529954,0.400210084033613,NA,NA,0.100306018361102,0.320140903439702,0.105525460455038,0.225163826998689,0.0845759817871372
"202",2004,NA,NA,NA,NA,NA,NA,0.708005249343832,0.970833333333333,NA,NA,NA,NA,NA
"203",2005,"earlywood",0.433683822173031,0.879908935685828,0.230804179918219,0.221100278551532,0.706994328922495,NA,NA,0.478391959798995,0.164083979005249,0.0533581099017786,0.302866502866503,0.057373665900112
"204",2005,"latewood",0.333276912660799,0.566757493188011,0.267819485449178,0.366071428571429,0.332983193277311,NA,NA,0.129207752465148,0.315789473684211,0.0825568797399784,0.105373525557012,0.123050654524758
"205",2005,NA,NA,NA,NA,NA,NA,0.680446194225722,0.5875,NA,NA,NA,NA,NA
"206",2006,"earlywood",0.402508762220992,0.711439954467843,0.394366197183098,0.172005571030641,0.493383742911153,NA,NA,0.510552763819096,0.10047488127968,0.0477833820015928,0.292547092547093,0.0474084556872457
"207",2006,"latewood",0.383378469871361,0.538147138964578,0.366090257275411,0.231854838709677,0.689075630252101,NA,NA,0.395443726623597,0.403439701616245,0.0780065005417118,0.232765399737877,0.110984632896984
"208",2006,NA,NA,NA,NA,NA,NA,1,0.647222222222222,NA,NA,NA,NA,NA
"209",2007,"earlywood",0.390887290167866,0.590210586226522,0.346206269877328,0.09830547818013,0.506616257088847,NA,NA,0.510552763819096,0.028992751812047,0.019710645075657,0.268304668304668,0.0274190695206085
"210",2007,"latewood",0.272511848341232,0.471389645776567,0.285955293125264,0.286578341013825,0.288865546218487,NA,NA,0.215572934376063,0.12722751761293,0.0138678223185265,0.327129750982962,0.132726237905521
"211",2007,NA,NA,NA,NA,NA,NA,0.708005249343832,0.530555555555556,NA,NA,NA,NA,NA
"212",2008,"earlywood",0.386644530529423,0.698349459305635,0.365742844161745,0.09830547818013,0.213610586011342,NA,NA,0.435678391959799,0,0.0266790549508893,0.316953316953317,0.0561943510820213
"213",2008,"latewood",0.172139471902505,0.278383287920073,0.178405735976381,0.243951612903226,0.221638655462185,NA,NA,0.129207752465148,0.000207210940737694,0.0411700975081257,0.166186107470511,0.118155947638019
"214",2008,NA,NA,NA,NA,NA,NA,0.347112860892388,0.470833333333333,NA,NA,NA,NA,NA
"215",2009,"earlywood",0.320420586607637,0.542401821286283,0.326669695592912,0.0908774373259053,0.200378071833648,NA,NA,0.351256281407035,0.113221694576356,0.040748606318025,0.205896805896806,0.0486467362462409
"216",2009,"latewood",0.233073798239675,0.153496821071753,0.277098270771826,0.146601382488479,0.199579831932773,NA,NA,0.0282216933015981,0,0.00931744312026003,0.0275229357798165,0.0410927717700626
"217",2009,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0888888888888889,NA,NA,NA,NA,NA
"218",2010,"earlywood",0.312488470761852,0.578258394991463,0.365288505224898,0.103180129990715,0.346565847511027,NA,NA,0.393467336683417,0.0872281929517621,0.0491770639766392,0.202620802620803,0.0211687009847279
"219",2010,"latewood",0.343940419769804,0.326521344232516,0.250105440742303,0.25,0.64390756302521,NA,NA,0.0642638558313499,0.263157894736842,0.105525460455038,0.0935779816513762,0
"220",2010,NA,NA,NA,NA,NA,NA,0.624671916010499,0.647222222222222,NA,NA,NA,NA,NA
"221",2011,"earlywood",0.351780114370042,0.699487763232783,0.577010449795547,0.12035747446611,0.400126023944549,NA,NA,0.361809045226131,0.16658335416146,0.0491770639766392,0.136445536445536,0.0137390176307565
"222",2011,"latewood",0.311949898442789,0.441871026339691,0.419654154365247,0.268433179723502,0.288865546218487,NA,NA,0.129207752465148,0.394736842105263,0.110075839653304,0.0828309305373526,0.0676152532726238
"223",2011,NA,NA,NA,NA,NA,NA,0.5,0.558333333333333,NA,NA,NA,NA,NA
"224",2012,"earlywood",0.355469470577384,0.458167330677291,0.596547024079964,0.0811281337047354,0.400126023944549,NA,NA,0.361809045226131,0.261934516370907,0.0702813910273427,0.199017199017199,0.0423963677103603
"225",2012,"latewood",0.265402843601896,0.0567665758401453,0.419654154365247,0.188940092165899,0.355042016806723,NA,NA,0.0496429785787148,0.675507666804807,0.0827735644637053,0.127391874180865,0.0772908366533865
"226",2012,NA,NA,NA,NA,NA,NA,0.597112860892389,0.558333333333333,NA,NA,NA,NA,NA
"227",2013,"earlywood",0.410440878066777,0.289129197495731,0.365742844161745,0.0442200557103064,0.359798361688721,NA,NA,0.32964824120603,0.357160709822544,0.0589992036103,0.181654381654382,0.0524205436641311
"228",2013,"latewood",0.279620853080569,0,0.48207507380852,0.116071428571429,0.332983193277311,NA,NA,0.00680040802448147,1,0.146912242686891,0.216251638269987,0.171314741035857
"229",2013,NA,NA,NA,NA,NA,NA,0.388451443569554,0.618055555555556,NA,NA,NA,NA,NA
"230",2014,"earlywood",0.402508762220992,0.433693796243597,0.500227169468423,0.0835654596100279,0.466918714555766,NA,NA,0.361306532663317,0.320044988752812,0.0632466153437749,0.15036855036855,0.0910431039566012
"231",2014,"latewood",0.36560595802302,0.249772933696639,0.401940109658372,0.171082949308756,0.177521008403361,NA,NA,0,0.530667219229175,0.261538461538462,0.110878112712975,0.241206602162777
"232",2014,NA,NA,NA,NA,NA,NA,0.471784776902887,0.381944444444444,NA,NA,NA,NA,NA
"233",2015,"earlywood",0.316546762589928,0.433124644280023,0.268968650613358,0.0466573816155989,0.373660995589162,NA,NA,0.382914572864322,0.224818795301175,0.096960445978232,0.22997542997543,0.149772981897518
"234",2015,"latewood",0.254570074475288,0.114895549500454,0.214677351328553,0.0976382488479263,0.133403361344538,NA,NA,0.0714042842570554,0.386033982594281,0.0411700975081257,0.0610747051114024,0.123050654524758
"235",2015,NA,NA,NA,NA,NA,NA,0.347112860892388,0.411111111111111,NA,NA,NA,NA,NA
"236",2016,"earlywood",0.246080059029699,0.433693796243597,0.337119491140391,0.0688254410399257,0.24007561436673,NA,NA,0.383417085427136,0.15071232191952,0.0491770639766392,0.14004914004914,0.0436346482693555
"237",2016,"latewood",0.283175355450237,0.0476839237057221,0.0982707718262337,0.0550115207373272,0.288865546218487,NA,NA,0.0214212852771166,0.37277248238707,0.160346695557963,0.144167758846658,0.135116676152533
"238",2016,NA,NA,NA,NA,NA,NA,0.347112860892388,0.263888888888889,NA,NA,NA,NA,NA
"239",2017,"earlywood",0.254196642685851,0.361411496869664,0.307587460245343,0.090761374187558,0.173282923755514,NA,NA,0.404020100502513,0.163959010247438,0,0.115642915642916,0
"240",2017,"latewood",0.286729857819905,0.0476839237057221,0.0535638970898355,0.0550115207373272,0.221638655462185,NA,NA,0.0571234274056444,0.346663903854124,0.0047670639219935,0.0217562254259502,0.0577120091064314
"241",2017,NA,NA,NA,NA,NA,NA,0.112204724409449,0.381944444444444,NA,NA,NA,NA,NA
"242",2018,"earlywood",0.465043349935436,0.481502561183836,0.326669695592912,0.09830547818013,0.200378071833648,NA,NA,0.382914572864322,0.158710322419395,0.0126095035837537,0.174610974610975,0.0199304204257327
"243",2018,"latewood",0.344109681787407,0.0862851952770209,0.196541543652467,0,0.177521008403361,NA,NA,0.143828629717783,0.284915043514298,0.0916576381365114,0,0.0218554354012521
"244",2018,NA,NA,NA,NA,NA,NA,0.0971128608923885,0.441666666666667,NA,NA,NA,NA,NA
"245",2019,"earlywood",0.308614646744143,0.409789413773477,0.35620172648796,0.0933147632311978,0.16005040957782,NA,NA,0.594974874371859,0.185078730317421,0.0365675603928856,0.126126126126126,0.0125007370717613
"246",2019,"latewood",1,0.249772933696639,0.196541543652467,0.256624423963134,0.243697478991597,NA,NA,0.100646038762326,0.443224202237878,0.316359696641387,0.0162516382699869,0.0676152532726238
"247",2019,NA,NA,NA,NA,NA,NA,0.220472440944882,0.326388888888889,NA,NA,NA,NA,NA
"248",2020,"earlywood",1,0.529880478087649,0.327124034529759,0.0712627669452182,0.253308128544423,NA,NA,0.32964824120603,0.312046988252937,0.125033182904168,0.244226044226044,0.109853175305148
"249",2020,"latewood",0.906905890318212,0.240236148955495,0.232391396035428,0.213421658986175,0.110294117647059,NA,NA,0.200952057123427,0.609614587650228,0.394366197183099,0.204980340760157,0.183266932270916
"250",2020,NA,NA,NA,NA,NA,NA,0.179790026246719,0.265277777777778,NA,NA,NA,NA,NA
"251",2021,"earlywood",0.836192584394023,0.542401821286283,0.327124034529759,0.0735840297121634,0.253308128544423,NA,NA,0.574371859296482,0.330542364408898,0.123639500929121,0.302866502866503,0.123533227195
"252",2021,"latewood",0.577014218009479,0.269300635785649,0.115984816533108,0.25028801843318,0.0882352941176471,NA,NA,0.0136008160489629,0.635930377123912,0.573131094257855,0.0830930537352556,0.137620944792259
"253",2021,NA,NA,NA,NA,NA,NA,0.25,0.205555555555556,NA,NA,NA,NA,NA
"254",2022,"earlywood",0.664084117321527,0.324985771200911,0.250340754202635,0.0516480965645311,0.213610586011342,NA,NA,0.67035175879397,0.235441139715071,0.223387310857446,0.330712530712531,0.0686361224128781
"255",2022,"latewood",0.351387948544347,0.0485921889191644,0.0624209194432729,0.14602534562212,0.110294117647059,NA,NA,0.0642638558313499,0.221922917530046,0.440520043336945,0.193971166448231,0.0965281730221969
"256",2022,NA,NA,NA,NA,NA,NA,0.124671916010499,0.5,NA,NA,NA,NA,NA
"257",2023,"earlywood",0.379081350304372,0.421172453044963,0.0772376192639709,0.0367920148560817,0.16005040957782,NA,NA,0.458291457286432,0.277805548612847,0.0899256702946642,0.257821457821458,0.0411580871513651
"258",2023,"latewood",0.279620853080569,0.0762942779291553,0.107549557148882,0.140552995391705,0.134453781512605,NA,NA,0.164909894593676,0.11831744716121,0.220151679306609,0.116382699868938,0.0316448491747297
"259",2023,NA,NA,NA,NA,NA,NA,0.125328083989501,0.441666666666667,NA,NA,NA,NA,NA
"260",2024,"earlywood",0.363401586423169,0.264655663062038,0,0,0.16005040957782,NA,NA,0.393467336683417,0.256560859785054,0.181245022564375,NA,0.0237042278436228
"261",2024,"latewood",0.286899119837508,0.0199818346957311,0,0.213421658986175,0,NA,NA,0.222713362801768,0.368421052631579,0.389815817984832,NA,0.0242458736482641
"262",2024,NA,NA,NA,NA,NA,NA,0.0971128608923885,0.4125,NA,NA,NA,NA,NA
"263",2025,"earlywood",NA,NA,NA,NA,NA,NA,NA,0.489447236180905,NA,NA,NA,NA
"264",2025,"latewood",NA,NA,NA,NA,NA,NA,NA,0.323359401564094,NA,NA,NA,NA
